gu_name,year_month,k_remap
종로구,200801,108.1
종로구,200802,108.1
종로구,200803,108.1
종로구,200804,108.1
종로구,200805,108.1
종로구,200806,108.1
종로구,200807,108.1
종로구,200808,108.1
종로구,200809,108.1
종로구,200810,108.1
종로구,200811,108.1
종로구,200812,108.1
종로구,200901,108.1
종로구,200902,108.1
종로구,200903,108.1
종로구,200904,108.1
종로구,200905,108.1
종로구,200906,108.1
종로구,200907,108.1
종로구,200908,108.1
종로구,200909,108.1
종로구,200910,108.1
종로구,200911,108.1
종로구,200912,108.1
종로구,201001,108.1
종로구,201002,108.1
종로구,201003,108.1
종로구,201004,108.1
종로구,201005,108.1
종로구,201006,108.1
종로구,201007,108.1
종로구,201008,108.1
종로구,201009,108.1
종로구,201010,101.4
종로구,201011,102.1
종로구,201012,101.1
종로구,201101,129.0
종로구,201102,135.8
종로구,201103,130.7
종로구,201104,118.6
종로구,201105,105.2
종로구,201106,108.4
종로구,201107,127.1
종로구,201108,131.0
종로구,201109,127.2
종로구,201110,112.9
종로구,201111,102.3
종로구,201112,101.0
종로구,201201,101.4
종로구,201202,94.9
종로구,201203,105.1
종로구,201204,105.1
종로구,201205,94.9
종로구,201206,90.6
종로구,201207,87.2
종로구,201208,90.3
종로구,201209,100.0
종로구,201210,105.7
종로구,201211,101.4
종로구,201212,91.0
종로구,201301,97.0
종로구,201302,106.0
종로구,201303,110.8
종로구,201304,110.6
종로구,201305,114.4
종로구,201306,103.7
종로구,201307,109.8
종로구,201308,113.4
종로구,201309,110.3
종로구,201310,115.1
종로구,201311,112.4
종로구,201312,106.6
종로구,201401,119.1
종로구,201402,126.7
종로구,201403,115.3
종로구,201404,116.5
종로구,201405,111.1
종로구,201406,108.7
종로구,201407,107.6
종로구,201408,118.9
종로구,201409,129.7
종로구,201410,133.5
종로구,201411,126.7
종로구,201412,116.0
종로구,201501,129.1
종로구,201502,131.5
종로구,201503,131.2
종로구,201504,130.1
종로구,201505,128.9
종로구,201506,122.6
종로구,201507,128.0
종로구,201508,135.1
종로구,201509,140.2
종로구,201510,144.7
종로구,201511,140.7
종로구,201512,124.5
종로구,201601,117.1
종로구,201602,110.6
종로구,201603,105.7
종로구,201604,108.3
종로구,201605,117.6
종로구,201606,125.7
종로구,201607,129.0
종로구,201608,133.7
종로구,201609,132.0
종로구,201610,125.4
종로구,201611,113.7
종로구,201612,106.9
종로구,201701,108.6
종로구,201702,113.5
종로구,201703,116.5
종로구,201704,114.0
종로구,201705,120.3
종로구,201706,114.3
종로구,201707,109.7
종로구,201708,103.9
종로구,201709,103.2
종로구,201710,95.0
종로구,201711,104.0
종로구,201712,106.0
종로구,201801,116.8
종로구,201802,114.1
종로구,201803,120.3
종로구,201804,112.6
종로구,201805,111.3
종로구,201806,105.6
종로구,201807,101.6
종로구,201808,106.6
종로구,201809,117.2
종로구,201810,107.4
종로구,201811,108.7
종로구,201812,91.4
종로구,201901,94.5
종로구,201902,100.5
종로구,201903,93.3
종로구,201904,100.6
종로구,201905,108.9
종로구,201906,113.5
종로구,201907,113.4
종로구,201908,121.4
종로구,201909,125.0
종로구,201910,127.1
종로구,201911,120.2
종로구,201912,123.7
종로구,202001,121.5
종로구,202002,132.0
종로구,202003,116.8
종로구,202004,112.7
종로구,202005,108.0
종로구,202006,117.9
종로구,202007,126.9
종로구,202008,135.5
종로구,202009,135.3
종로구,202010,129.6
종로구,202011,135.0
종로구,202012,129.1
종로구,202101,127.1
종로구,202102,109.4
중구,200801,99.7
중구,200802,99.7
중구,200803,99.7
중구,200804,99.7
중구,200805,99.7
중구,200806,99.7
중구,200807,99.7
중구,200808,99.7
중구,200809,99.7
중구,200810,99.7
중구,200811,99.7
중구,200812,99.7
중구,200901,99.7
중구,200902,99.7
중구,200903,99.7
중구,200904,99.7
중구,200905,99.7
중구,200906,99.7
중구,200907,99.7
중구,200908,99.7
중구,200909,99.7
중구,200910,99.7
중구,200911,99.7
중구,200912,99.7
중구,201001,99.7
중구,201002,99.7
중구,201003,99.7
중구,201004,99.7
중구,201005,99.7
중구,201006,99.7
중구,201007,99.7
중구,201008,99.7
중구,201009,99.7
중구,201010,97.8
중구,201011,96.8
중구,201012,104.2
중구,201101,125.5
중구,201102,130.8
중구,201103,125.6
중구,201104,115.3
중구,201105,105.0
중구,201106,102.7
중구,201107,124.3
중구,201108,123.6
중구,201109,122.5
중구,201110,118.8
중구,201111,102.4
중구,201112,103.1
중구,201201,104.5
중구,201202,103.4
중구,201203,101.2
중구,201204,97.4
중구,201205,97.7
중구,201206,91.0
중구,201207,89.3
중구,201208,92.8
중구,201209,99.9
중구,201210,110.8
중구,201211,102.0
중구,201212,96.9
중구,201301,103.6
중구,201302,114.3
중구,201303,110.6
중구,201304,108.9
중구,201305,113.7
중구,201306,114.9
중구,201307,111.9
중구,201308,119.0
중구,201309,116.7
중구,201310,114.3
중구,201311,112.3
중구,201312,112.5
중구,201401,127.7
중구,201402,130.7
중구,201403,113.9
중구,201404,113.0
중구,201405,112.6
중구,201406,106.2
중구,201407,110.7
중구,201408,115.6
중구,201409,132.6
중구,201410,136.8
중구,201411,123.8
중구,201412,118.0
중구,201501,134.4
중구,201502,135.6
중구,201503,134.9
중구,201504,136.1
중구,201505,133.8
중구,201506,133.9
중구,201507,140.3
중구,201508,141.7
중구,201509,141.6
중구,201510,149.5
중구,201511,141.7
중구,201512,126.9
중구,201601,120.0
중구,201602,117.0
중구,201603,116.5
중구,201604,116.8
중구,201605,121.0
중구,201606,127.0
중구,201607,130.9
중구,201608,135.3
중구,201609,134.7
중구,201610,132.1
중구,201611,121.5
중구,201612,113.5
중구,201701,114.2
중구,201702,114.9
중구,201703,118.2
중구,201704,114.7
중구,201705,121.7
중구,201706,120.0
중구,201707,122.7
중구,201708,117.7
중구,201709,109.9
중구,201710,104.0
중구,201711,112.8
중구,201712,104.7
중구,201801,116.4
중구,201802,124.1
중구,201803,125.0
중구,201804,113.1
중구,201805,113.4
중구,201806,112.8
중구,201807,110.2
중구,201808,117.8
중구,201809,111.9
중구,201810,97.3
중구,201811,103.8
중구,201812,91.0
중구,201901,91.6
중구,201902,92.4
중구,201903,88.5
중구,201904,97.4
중구,201905,104.6
중구,201906,115.1
중구,201907,119.4
중구,201908,121.3
중구,201909,122.4
중구,201910,134.2
중구,201911,130.7
중구,201912,125.9
중구,202001,124.1
중구,202002,136.8
중구,202003,123.4
중구,202004,114.1
중구,202005,108.5
중구,202006,122.1
중구,202007,130.9
중구,202008,138.0
중구,202009,143.1
중구,202010,142.0
중구,202011,141.2
중구,202012,146.6
중구,202101,139.8
중구,202102,124.1
용산구,200801,104.5
용산구,200802,104.5
용산구,200803,104.5
용산구,200804,104.5
용산구,200805,104.5
용산구,200806,104.5
용산구,200807,104.5
용산구,200808,104.5
용산구,200809,104.5
용산구,200810,104.5
용산구,200811,104.5
용산구,200812,104.5
용산구,200901,104.5
용산구,200902,104.5
용산구,200903,104.5
용산구,200904,104.5
용산구,200905,104.5
용산구,200906,104.5
용산구,200907,104.5
용산구,200908,104.5
용산구,200909,104.5
용산구,200910,104.5
용산구,200911,104.5
용산구,200912,104.5
용산구,201001,104.5
용산구,201002,104.5
용산구,201003,104.5
용산구,201004,104.5
용산구,201005,104.5
용산구,201006,104.5
용산구,201007,104.5
용산구,201008,104.5
용산구,201009,104.5
용산구,201010,109.2
용산구,201011,102.4
용산구,201012,85.9
용산구,201101,120.7
용산구,201102,127.3
용산구,201103,125.1
용산구,201104,115.1
용산구,201105,110.5
용산구,201106,94.7
용산구,201107,115.6
용산구,201108,117.1
용산구,201109,113.1
용산구,201110,110.4
용산구,201111,99.1
용산구,201112,100.2
용산구,201201,95.2
용산구,201202,90.0
용산구,201203,98.0
용산구,201204,95.0
용산구,201205,96.3
용산구,201206,87.1
용산구,201207,89.0
용산구,201208,88.4
용산구,201209,105.2
용산구,201210,103.1
용산구,201211,97.8
용산구,201212,92.6
용산구,201301,101.5
용산구,201302,107.2
용산구,201303,105.4
용산구,201304,97.4
용산구,201305,99.6
용산구,201306,95.2
용산구,201307,98.5
용산구,201308,108.4
용산구,201309,110.0
용산구,201310,110.2
용산구,201311,110.0
용산구,201312,106.6
용산구,201401,116.8
용산구,201402,126.4
용산구,201403,112.1
용산구,201404,109.3
용산구,201405,103.9
용산구,201406,102.2
용산구,201407,109.1
용산구,201408,119.3
용산구,201409,127.7
용산구,201410,133.8
용산구,201411,124.7
용산구,201412,115.4
용산구,201501,123.2
용산구,201502,124.9
용산구,201503,133.8
용산구,201504,137.5
용산구,201505,134.3
용산구,201506,133.0
용산구,201507,139.7
용산구,201508,146.1
용산구,201509,145.4
용산구,201510,152.8
용산구,201511,144.7
용산구,201512,128.1
용산구,201601,121.1
용산구,201602,115.5
용산구,201603,105.2
용산구,201604,114.6
용산구,201605,122.5
용산구,201606,130.0
용산구,201607,136.7
용산구,201608,141.8
용산구,201609,137.7
용산구,201610,134.6
용산구,201611,119.9
용산구,201612,104.4
용산구,201701,112.6
용산구,201702,114.5
용산구,201703,116.0
용산구,201704,116.3
용산구,201705,122.5
용산구,201706,116.4
용산구,201707,118.9
용산구,201708,115.9
용산구,201709,109.6
용산구,201710,109.1
용산구,201711,110.4
용산구,201712,111.3
용산구,201801,119.9
용산구,201802,122.3
용산구,201803,116.4
용산구,201804,112.1
용산구,201805,112.9
용산구,201806,109.2
용산구,201807,113.2
용산구,201808,119.3
용산구,201809,113.4
용산구,201810,109.7
용산구,201811,114.1
용산구,201812,86.8
용산구,201901,89.5
용산구,201902,98.6
용산구,201903,91.7
용산구,201904,95.9
용산구,201905,109.7
용산구,201906,115.8
용산구,201907,113.9
용산구,201908,115.9
용산구,201909,121.8
용산구,201910,130.0
용산구,201911,121.0
용산구,201912,124.5
용산구,202001,126.3
용산구,202002,132.0
용산구,202003,121.1
용산구,202004,113.1
용산구,202005,107.4
용산구,202006,123.2
용산구,202007,132.5
용산구,202008,136.2
용산구,202009,144.2
용산구,202010,138.3
용산구,202011,136.7
용산구,202012,141.3
용산구,202101,138.4
용산구,202102,124.2
성동구,200801,98.6
성동구,200802,98.6
성동구,200803,98.6
성동구,200804,98.6
성동구,200805,98.6
성동구,200806,98.6
성동구,200807,98.6
성동구,200808,98.6
성동구,200809,98.6
성동구,200810,98.6
성동구,200811,98.6
성동구,200812,98.6
성동구,200901,98.6
성동구,200902,98.6
성동구,200903,98.6
성동구,200904,98.6
성동구,200905,98.6
성동구,200906,98.6
성동구,200907,98.6
성동구,200908,98.6
성동구,200909,98.6
성동구,200910,98.6
성동구,200911,98.6
성동구,200912,98.6
성동구,201001,98.6
성동구,201002,98.6
성동구,201003,98.6
성동구,201004,98.6
성동구,201005,98.6
성동구,201006,98.6
성동구,201007,98.6
성동구,201008,98.6
성동구,201009,98.6
성동구,201010,95.1
성동구,201011,93.1
성동구,201012,98.2
성동구,201101,119.2
성동구,201102,128.4
성동구,201103,123.7
성동구,201104,110.4
성동구,201105,103.2
성동구,201106,95.8
성동구,201107,118.7
성동구,201108,122.4
성동구,201109,122.0
성동구,201110,110.6
성동구,201111,101.2
성동구,201112,95.3
성동구,201201,96.8
성동구,201202,94.5
성동구,201203,96.6
성동구,201204,90.3
성동구,201205,89.1
성동구,201206,78.9
성동구,201207,81.0
성동구,201208,89.1
성동구,201209,97.0
성동구,201210,103.2
성동구,201211,102.3
성동구,201212,96.0
성동구,201301,103.9
성동구,201302,112.1
성동구,201303,107.5
성동구,201304,109.3
성동구,201305,113.6
성동구,201306,106.9
성동구,201307,109.6
